#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z [],v_RS_R_x [m s^-1],v_RS_R_y [m s^-1],v_RS_R_z [m s^-1],b_w_RS_S_x [rad s^-1],b_w_RS_S_y [rad s^-1],b_w_RS_S_z [rad s^-1],b_a_RS_S_x [m s^-2],b_a_RS_S_y [m s^-2],b_a_RS_S_z [m s^-2]
8400000000,0.000000000,0.000000000,0.000000000,0.360518962,0.744682334,0.544409370,0.138176476,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8404999999,0.000000000,0.000000000,0.000000000,0.360071126,0.744911988,0.544368555,0.138267097,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8410000000,0.000000000,0.000000000,0.000000000,0.359624183,0.745141132,0.544327309,0.138357948,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8415000000,0.000000000,0.000000000,0.000000000,0.359178133,0.745369765,0.544285632,0.138449027,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8420000000,0.000000000,0.000000000,0.000000000,0.358732978,0.745597889,0.544243524,0.138540336,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8425000000,0.000000000,0.000000000,0.000000000,0.358288720,0.745825504,0.544200987,0.138631875,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8430000000,0.000000000,0.000000000,0.000000000,0.357845360,0.746052611,0.544158019,0.138723643,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8435000000,0.000000000,0.000000000,0.000000000,0.357402899,0.746279212,0.544114623,0.138815642,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8439999999,0.000000000,0.000000000,0.000000000,0.356961339,0.746505306,0.544070798,0.138907871,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8445000000,0.000000000,0.000000000,0.000000000,0.356520682,0.746730895,0.544026545,0.139000331,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8449999999,0.000000000,0.000000000,0.000000000,0.356080928,0.746955980,0.543981864,0.139093021,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8455000000,0.000000000,0.000000000,0.000000000,0.355642080,0.747180560,0.543936756,0.139185943,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8460000000,0.000000000,0.000000000,0.000000000,0.355204139,0.747404638,0.543891221,0.139279096,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8465000000,0.000000000,0.000000000,0.000000000,0.354767105,0.747628214,0.543845260,0.139372481,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8470000000,0.000000000,0.000000000,0.000000000,0.354330982,0.747851288,0.543798873,0.139466097,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8475000000,0.000000000,0.000000000,0.000000000,0.353895769,0.748073862,0.543752060,0.139559945,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8480000000,0.000000000,0.000000000,0.000000000,0.353461469,0.748295936,0.543704823,0.139654026,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8484999999,0.000000000,0.000000000,0.000000000,0.353028083,0.748517512,0.543657161,0.139748339,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8490000000,0.000000000,0.000000000,0.000000000,0.352595612,0.748738589,0.543609076,0.139842884,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8495000000,0.000000000,0.000000000,0.000000000,0.352164058,0.748959169,0.543560567,0.139937663,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8500000000,0.000000000,0.000000000,0.000000000,0.351733423,0.749179252,0.543511635,0.140032674,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8505000000,0.000000000,0.000000000,0.000000000,0.351303706,0.749398840,0.543462281,0.140127919,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8510000000,0.000000000,0.000000000,0.000000000,0.350874911,0.749617933,0.543412504,0.140223398,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8515000000,0.000000000,0.000000000,0.000000000,0.350447039,0.749836532,0.543362306,0.140319110,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8520000000,0.000000000,0.000000000,0.000000000,0.350020090,0.750054638,0.543311686,0.140415056,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8525000000,0.000000000,0.000000000,0.000000000,0.349594066,0.750272252,0.543260646,0.140511237,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8529999999,0.000000000,0.000000000,0.000000000,0.349168969,0.750489373,0.543209186,0.140607652,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8535000000,0.000000000,0.000000000,0.000000000,0.348744800,0.750706004,0.543157306,0.140704301,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8540000000,0.000000000,0.000000000,0.000000000,0.348321560,0.750922146,0.543105007,0.140801186,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8545000000,0.000000000,0.000000000,0.000000000,0.347899251,0.751137797,0.543052289,0.140898305,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8550000000,0.000000000,0.000000000,0.000000000,0.347477874,0.751352961,0.542999152,0.140995659,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8555000000,0.000000000,0.000000000,0.000000000,0.347057431,0.751567637,0.542945597,0.141093249,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8560000000,0.000000000,0.000000000,0.000000000,0.346637922,0.751781826,0.542891625,0.141191075,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8564999999,0.000000000,0.000000000,0.000000000,0.346219350,0.751995530,0.542837236,0.141289136,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8570000000,0.000000000,0.000000000,0.000000000,0.345801715,0.752208748,0.542782431,0.141387434,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8575000000,0.000000000,0.000000000,0.000000000,0.345385019,0.752421482,0.542727209,0.141485967,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8580000000,0.000000000,0.000000000,0.000000000,0.344969264,0.752633732,0.542671571,0.141584737,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8585000000,0.000000000,0.000000000,0.000000000,0.344554450,0.752845500,0.542615518,0.141683744,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8590000000,0.000000000,0.000000000,0.000000000,0.344140579,0.753056786,0.542559051,0.141782987,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8595000000,0.000000000,0.000000000,0.000000000,0.343727652,0.753267591,0.542502169,0.141882468,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8600000000,0.000000000,0.000000000,0.000000000,0.343315671,0.753477915,0.542444873,0.141982185,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8605000000,0.000000000,0.000000000,0.000000000,0.342904637,0.753687760,0.542387164,0.142082140,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8610000000,0.000000000,0.000000000,0.000000000,0.342494551,0.753897127,0.542329041,0.142182333,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8615000000,0.000000000,0.000000000,0.000000000,0.342085415,0.754106015,0.542270506,0.142282763,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8620000000,0.000000000,0.000000000,0.000000000,0.341677230,0.754314427,0.542211559,0.142383431,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8625000000,0.000000000,0.000000000,0.000000000,0.341269997,0.754522362,0.542152200,0.142484337,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8630000000,0.000000000,0.000000000,0.000000000,0.340863718,0.754729822,0.542092430,0.142585482,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8635000000,0.000000000,0.000000000,0.000000000,0.340458393,0.754936807,0.542032249,0.142686864,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8640000000,0.000000000,0.000000000,0.000000000,0.340054025,0.755143318,0.541971658,0.142788486,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8645000000,0.000000000,0.000000000,0.000000000,0.339650614,0.755349356,0.541910656,0.142890346,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8650000000,0.000000000,0.000000000,0.000000000,0.339248161,0.755554923,0.541849245,0.142992445,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8655000000,0.000000000,0.000000000,0.000000000,0.338846669,0.755760017,0.541787425,0.143094783,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8660000000,0.000000000,0.000000000,0.000000000,0.338446138,0.755964641,0.541725197,0.143197361,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8665000000,0.000000000,0.000000000,0.000000000,0.338046570,0.756168795,0.541662560,0.143300178,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8670000000,0.000000000,0.000000000,0.000000000,0.337647965,0.756372481,0.541599515,0.143403234,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8675000000,0.000000000,0.000000000,0.000000000,0.337250326,0.756575697,0.541536063,0.143506530,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8680000000,0.000000000,0.000000000,0.000000000,0.336853653,0.756778447,0.541472204,0.143610067,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8685000000,0.000000000,0.000000000,0.000000000,0.336457948,0.756980730,0.541407938,0.143713843,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8690000000,0.000000000,0.000000000,0.000000000,0.336063211,0.757182547,0.541343266,0.143817860,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8695000000,0.000000000,0.000000000,0.000000000,0.335669445,0.757383899,0.541278189,0.143922117,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8700000000,0.000000000,0.000000000,0.000000000,0.335276650,0.757584787,0.541212706,0.144026614,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8705000000,0.000000000,0.000000000,0.000000000,0.334884828,0.757785211,0.541146818,0.144131352,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8710000000,0.000000000,0.000000000,0.000000000,0.334493980,0.757985173,0.541080526,0.144236331,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8715000000,0.000000000,0.000000000,0.000000000,0.334104107,0.758184673,0.541013830,0.144341551,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8720000000,0.000000000,0.000000000,0.000000000,0.333715210,0.758383712,0.540946730,0.144447013,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8725000000,0.000000000,0.000000000,0.000000000,0.333327291,0.758582290,0.540879227,0.144552715,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8730000000,0.000000000,0.000000000,0.000000000,0.332940351,0.758780410,0.540811321,0.144658659,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8735000000,0.000000000,0.000000000,0.000000000,0.332554390,0.758978070,0.540743013,0.144764844,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8740000000,0.000000000,0.000000000,0.000000000,0.332169411,0.759175273,0.540674303,0.144871272,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8745000000,0.000000000,0.000000000,0.000000000,0.331785415,0.759372018,0.540605191,0.144977941,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8750000000,0.000000000,0.000000000,0.000000000,0.331402402,0.759568308,0.540535679,0.145084852,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8755000000,0.000000000,0.000000000,0.000000000,0.331020374,0.759764141,0.540465765,0.145192005,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8760000000,0.000000000,0.000000000,0.000000000,0.330639333,0.759959520,0.540395451,0.145299400,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8765000000,0.000000000,0.000000000,0.000000000,0.330259278,0.760154446,0.540324737,0.145407038,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8770000000,0.000000000,0.000000000,0.000000000,0.329880212,0.760348918,0.540253624,0.145514919,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8775000000,0.000000000,0.000000000,0.000000000,0.329502136,0.760542937,0.540182111,0.145623042,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8780000000,0.000000000,0.000000000,0.000000000,0.329125050,0.760736505,0.540110200,0.145731407,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8785000000,0.000000000,0.000000000,0.000000000,0.328748957,0.760929623,0.540037890,0.145840016,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8790000000,0.000000000,0.000000000,0.000000000,0.328373856,0.761122290,0.539965182,0.145948868,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8795000000,0.000000000,0.000000000,0.000000000,0.327999750,0.761314508,0.539892077,0.146057962,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8800000000,0.000000000,0.000000000,0.000000000,0.327626640,0.761506278,0.539818575,0.146167300,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8805000000,0.000000000,0.000000000,0.000000000,0.327254526,0.761697600,0.539744676,0.146276882,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8810000000,0.000000000,0.000000000,0.000000000,0.326883410,0.761888475,0.539670380,0.146386707,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8815000000,0.000000000,0.000000000,0.000000000,0.326513294,0.762078904,0.539595689,0.146496775,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8820000000,0.000000000,0.000000000,0.000000000,0.326144177,0.762268888,0.539520602,0.146607088,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
8825000000,0.000000000,0.000000000,0.000000000,0.325776062,0.762458427,0.539445120,0.146717644,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
