#timestamp [ns],wx [rad s^-1],wy [rad s^-1],wz [rad s^-1],ax [m s^-2],ay [m s^-2],az [m s^-2]
17390000000,-0.227828399,-0.193504065,0.047123932,0.809094098,-8.876507892,3.817281243
17395000000,-0.229208530,-0.187631242,0.048238449,0.825504317,-8.915843417,3.763816867
17400000000,-0.227174100,-0.190514358,0.049073134,0.808225848,-8.958106730,3.842253216
17405000000,-0.227612957,-0.192686926,0.048484045,0.855415437,-8.958198952,3.797031165
17410000000,-0.228639417,-0.190945952,0.047167706,0.788309025,-8.888734646,3.872423410
17415000000,-0.222963567,-0.194990194,0.044715639,0.769298097,-8.880439016,3.822736060
17420000000,-0.225978820,-0.188985285,0.052547265,0.745220382,-8.964667903,3.803544880
17425000000,-0.227310041,-0.191033023,0.049833403,0.742758587,-8.933268393,3.903985441
17430000000,-0.222986170,-0.194269931,0.049037480,0.737255344,-8.927404494,3.787394218
17435000000,-0.224489440,-0.191998654,0.049558823,0.705268057,-8.935924418,3.831466496
17440000000,-0.227170767,-0.188337828,0.044220923,0.756871344,-8.900488789,3.847156061
17445000000,-0.225996360,-0.189984091,0.047710999,0.682363259,-8.928898102,3.850427854
17450000000,-0.222989063,-0.191259774,0.049073172,0.693238690,-8.899677902,3.869987798
17455000000,-0.223356042,-0.191631900,0.044312354,0.689098716,-8.955308005,3.857111094
17460000000,-0.220174364,-0.188293687,0.049974510,0.683235653,-8.931088880,3.829291827
17465000000,-0.224928571,-0.190582617,0.044027417,0.586032110,-8.942076152,3.849830895
17470000000,-0.227484489,-0.185941379,0.045139892,0.654897732,-8.956437196,3.892025775
17475000000,-0.224123906,-0.191464868,0.048894345,0.612127166,-8.956919480,3.881037546
17480000000,-0.223063715,-0.192777142,0.047764687,0.615445101,-8.907600734,3.877994520
17485000000,-0.219997787,-0.190431919,0.049591728,0.603939811,-8.908028739,3.896314106
17490000000,-0.227058685,-0.190778985,0.048200245,0.534520846,-8.901798247,3.883826621
17495000000,-0.223593267,-0.187689630,0.044305011,0.586833822,-8.891921885,3.864891508
17500000000,-0.221814164,-0.189351221,0.048152818,0.559539677,-8.934055887,3.853183414
17505000000,-0.226115405,-0.188803566,0.043629880,0.527233953,-8.937867379,3.875782281
17510000000,-0.223941865,-0.190017677,0.045350193,0.535226624,-8.882655571,3.856475990
17515000000,-0.221344331,-0.194761062,0.047783820,0.444385807,-8.935040270,3.880261129
17520000000,-0.217515577,-0.196289043,0.048136169,0.554581272,-8.928090943,3.942492293
17525000000,-0.224199188,-0.187520875,0.045279589,0.497249249,-8.908498290,3.891919959
17530000000,-0.218374213,-0.191938618,0.047763953,0.496254328,-8.922253930,3.953735506
17535000000,-0.220443663,-0.196008839,0.050923366,0.466530543,-8.914058396,3.907651774
17540000000,-0.221317842,-0.193074685,0.046489698,0.468694818,-8.854411696,3.917757358
17545000000,-0.216350623,-0.187397005,0.045625950,0.410092169,-8.897094908,3.878301094
17550000000,-0.218039527,-0.190354658,0.050410261,0.431826513,-8.921708995,3.900601619
17555000000,-0.218411494,-0.193295361,0.050240446,0.423196452,-8.877867172,3.892804130
17560000000,-0.222138105,-0.190896043,0.045176076,0.390803374,-8.899081457,3.902448714
17565000000,-0.217003651,-0.193010894,0.045579080,0.376825735,-8.901228468,3.915703501
17570000000,-0.216274489,-0.194094614,0.049413998,0.383148363,-8.936899521,3.914344538
17575000000,-0.218525199,-0.195821360,0.047191965,0.327056399,-8.936172612,3.933721961
17580000000,-0.216517259,-0.189748314,0.046805205,0.305897267,-8.915097441,3.950527598
17585000000,-0.216003230,-0.196360435,0.047273711,0.272670515,-8.881439828,3.975240985
17590000000,-0.218404051,-0.193979266,0.044550596,0.312569348,-8.873864760,4.011950017
17595000000,-0.214080997,-0.193862118,0.049461255,0.297488553,-8.883572784,3.970484026
17600000000,-0.217387243,-0.193580809,0.046935397,0.263386552,-8.914709120,3.942933973
17605000000,-0.214997828,-0.191159113,0.046386246,0.255948900,-8.927686596,3.909932550
17610000000,-0.216821544,-0.192881191,0.050795425,0.211775276,-8.907042305,3.918685368
17615000000,-0.215609253,-0.194087583,0.046921916,0.253424865,-8.851496759,3.965810690
17620000000,-0.211365767,-0.192186918,0.046671435,0.203763870,-8.830140205,3.938055675
17625000000,-0.214284707,-0.195186747,0.047476035,0.199011436,-8.897478467,3.984431777
17630000000,-0.214640639,-0.197443019,0.045724876,0.174675510,-8.840680660,3.906483768
17635000000,-0.213817891,-0.195107417,0.047504910,0.165042236,-8.862216491,4.031887466
17640000000,-0.211994608,-0.194816577,0.043312161,0.216217922,-8.869469836,3.942959028
17645000000,-0.212838822,-0.198216660,0.044247247,0.141300750,-8.863036516,3.991211000
17650000000,-0.213458659,-0.194367621,0.046194956,0.133706175,-8.895858167,4.002406061
17655000000,-0.211777289,-0.197204555,0.041858292,0.154419084,-8.872496502,3.953877264
17660000000,-0.207577485,-0.196566647,0.045251597,0.131177938,-8.894718172,3.975886683
17665000000,-0.211626556,-0.192527657,0.046591055,0.111559794,-8.864949218,3.923455778
17670000000,-0.211837399,-0.193428782,0.042580677,0.121805767,-8.852915123,4.002459439
17675000000,-0.210004477,-0.201957549,0.046531451,0.089926045,-8.915898457,4.011513881
17680000000,-0.210430755,-0.195351511,0.048624855,0.050111493,-8.897481137,4.042589668
17685000000,-0.210863456,-0.196574111,0.042083368,0.060702916,-8.884375853,3.976004091
17690000000,-0.208593310,-0.195108337,0.047353940,0.045196572,-8.897298627,3.922751793
17695000000,-0.208442038,-0.194206958,0.046799007,-0.005216373,-8.875845440,4.016053715
17700000000,-0.207133869,-0.195395975,0.046782091,0.031873206,-8.855732472,3.971093768
17705000000,-0.206097591,-0.192740737,0.050916238,0.006849775,-8.853914307,4.018656105
17710000000,-0.209694435,-0.193976032,0.045338000,-0.027631280,-8.854436220,4.004610702
17715000000,-0.206454158,-0.193468625,0.045850758,-0.035109182,-8.900965859,3.996659699
17720000000,-0.209143490,-0.196606783,0.046636733,-0.056570452,-8.898123731,3.995860845
17725000000,-0.208091687,-0.198072692,0.044473934,-0.063547269,-8.805618299,4.032839640
17730000000,-0.209344877,-0.197321807,0.049808315,-0.082418522,-8.836140556,4.021884922
17735000000,-0.206826122,-0.194638381,0.043105957,-0.115260077,-8.863926197,4.018728347
17740000000,-0.203641327,-0.196255842,0.046932263,-0.098032383,-8.916109025,3.954085758
17745000000,-0.205573366,-0.196817655,0.044607351,-0.082455895,-8.861923969,3.996503528
17750000000,-0.204431579,-0.195209617,0.043244363,-0.085912960,-8.861108200,3.984333019
17755000000,-0.206244121,-0.199223824,0.043446583,-0.124516989,-8.837351603,3.958426507
17760000000,-0.207792232,-0.198967154,0.044218292,-0.112009680,-8.828201625,4.038586714
17765000000,-0.201959950,-0.196770421,0.049531388,-0.156655991,-8.851766944,3.998557831
17770000000,-0.202273336,-0.195537961,0.041962984,-0.192828333,-8.817121456,4.011307575
17775000000,-0.201244342,-0.194709312,0.042347266,-0.192522747,-8.836696139,3.973074022
17780000000,-0.202184250,-0.192482042,0.045195184,-0.210815224,-8.869853117,4.031469955
17785000000,-0.199874772,-0.197041519,0.040290815,-0.190648459,-8.857162544,4.033381984
17790000000,-0.200399756,-0.196676661,0.045033029,-0.261783391,-8.928533046,4.027378057
17795000000,-0.201079382,-0.198250976,0.044548028,-0.258337217,-8.860103052,4.048850814
17800000000,-0.202357612,-0.198900847,0.046218812,-0.283820898,-8.811880498,4.055017858
17805000000,-0.202498976,-0.196848098,0.042144376,-0.264071710,-8.839979429,4.023888763
17810000000,-0.196628700,-0.195381185,0.041830124,-0.289824087,-8.903841414,3.975022295
17815000000,-0.199727679,-0.196563817,0.044420069,-0.287811083,-8.895294766,4.064199840
17820000000,-0.200863469,-0.198304461,0.047660929,-0.305770064,-8.862024062,4.025932292
17825000000,-0.201164233,-0.199257955,0.039657274,-0.370970651,-8.830962301,4.062877461
17830000000,-0.199252618,-0.199913043,0.049272328,-0.359172956,-8.829407513,4.011781118
17835000000,-0.201551334,-0.198727371,0.049155538,-0.381592957,-8.805463060,4.000451111
17840000000,-0.195314559,-0.201338386,0.043896713,-0.402327542,-8.864841529,4.067586256
17845000000,-0.196974600,-0.199380812,0.045287132,-0.375296518,-8.810799016,4.088929235
17850000000,-0.200602917,-0.201189603,0.046030066,-0.377936034,-8.852745600,4.081021727
17855000000,-0.195448327,-0.192726115,0.043422856,-0.357569764,-8.872086077,4.085578882
17860000000,-0.192710072,-0.198568647,0.046378480,-0.415106753,-8.838798614,4.087242840
17865000000,-0.191605560,-0.199485184,0.039257438,-0.436929738,-8.803161987,4.027157408
17870000000,-0.195189469,-0.196877242,0.043120786,-0.425762096,-8.875038172,4.051570114
17875000000,-0.193026096,-0.200114487,0.043150947,-0.410897798,-8.883506142,4.018694866
17880000000,-0.196841585,-0.193558418,0.045245208,-0.424744361,-8.845149030,4.058852231
17885000000,-0.196319958,-0.197430687,0.042914191,-0.444764966,-8.809632238,4.032249268
17890000000,-0.197410456,-0.193782462,0.042242305,-0.481071682,-8.825128120,4.065357205
17895000000,-0.186445784,-0.197577175,0.046221110,-0.511672163,-8.815589639,4.054889421
17900000000,-0.193420267,-0.196980227,0.042165470,-0.500276858,-8.825518723,4.084983794
17905000000,-0.197433575,-0.193765934,0.041640767,-0.565448362,-8.817987648,4.116577181
17910000000,-0.189218456,-0.192813129,0.041473227,-0.497892431,-8.839013480,4.085942147
17915000000,-0.194395366,-0.199304513,0.038401129,-0.556609554,-8.839792724,4.082346560
17920000000,-0.191158712,-0.194853992,0.040661087,-0.561999622,-8.873975960,4.105075493
17925000000,-0.190486761,-0.198572222,0.042351606,-0.556529518,-8.792932827,4.096561224
17930000000,-0.191288134,-0.197291332,0.041289350,-0.548977462,-8.801491561,4.050054275
17935000000,-0.190838473,-0.199596345,0.043070986,-0.625402721,-8.826633305,4.058002065
17940000000,-0.192699104,-0.196026346,0.041867043,-0.671454905,-8.841608317,4.115945545
17945000000,-0.193116736,-0.198788447,0.042470280,-0.649715512,-8.804279200,4.061564298
17950000000,-0.190911614,-0.202207051,0.042279989,-0.631188501,-8.819763884,4.064912347
17955000000,-0.188967053,-0.197376417,0.044972304,-0.633429244,-8.822298464,4.054263545
17960000000,-0.187776443,-0.197662054,0.043846290,-0.660171618,-8.764456253,4.067890995
17965000000,-0.189964634,-0.196270831,0.042236473,-0.672820887,-8.783931929,4.090400379
17970000000,-0.188679016,-0.201576018,0.043427258,-0.724723247,-8.838239333,4.037092084
17975000000,-0.187035388,-0.196850229,0.038979971,-0.701973122,-8.840514893,4.070090018
17980000000,-0.185738326,-0.199125994,0.040097424,-0.700864267,-8.806391618,4.044174955
17985000000,-0.188200369,-0.200720485,0.042985780,-0.725321499,-8.802088232,4.134325940
17990000000,-0.187752743,-0.199017178,0.041012447,-0.729855594,-8.772327028,4.147519122
17995000000,-0.186630024,-0.201611979,0.037247836,-0.711602564,-8.827479372,4.089889713
18000000000,-0.179551300,-0.198850762,0.049114051,-0.677955724,-8.818602276,4.095097706
18005000000,-0.185747060,-0.199074000,0.041250984,-0.744931222,-8.781635004,4.084416531
18010000000,-0.183839442,-0.198829001,0.038656051,-0.756568547,-8.830532050,4.087199670
18015000000,-0.187353780,-0.202052841,0.042083228,-0.783710313,-8.819773413,4.136120078
18020000000,-0.184066463,-0.198934204,0.040035500,-0.789945241,-8.751950466,4.155732347
18025000000,-0.186979828,-0.196525926,0.042181439,-0.813918890,-8.825551733,4.111863167
18030000000,-0.182295676,-0.197028652,0.036705621,-0.825632915,-8.753378466,4.080143177
18035000000,-0.183155559,-0.196702553,0.038599604,-0.883313366,-8.792413258,4.143092477
18040000000,-0.185641275,-0.202221541,0.037828969,-0.852044701,-8.787597594,4.100739739
18045000000,-0.181160630,-0.199064318,0.038430806,-0.871549124,-8.747698708,4.110261702
18050000000,-0.186583859,-0.201652665,0.043944149,-0.831851787,-8.778251584,4.103677191
18055000000,-0.184637528,-0.203890398,0.040882556,-0.870782546,-8.776058640,4.177492726
18060000000,-0.184438420,-0.195780379,0.041448603,-0.926262309,-8.783641603,4.058181155
18065000000,-0.182108992,-0.200814621,0.039580061,-0.884484365,-8.720474644,4.117623304
18070000000,-0.182006612,-0.194201879,0.043252742,-0.891700954,-8.812925327,4.130923289
18075000000,-0.180962831,-0.199555486,0.039077336,-0.929861870,-8.714039795,4.127222732
18080000000,-0.177645793,-0.208254271,0.039350351,-0.940402518,-8.777538594,4.137265944
18085000000,-0.182344947,-0.198167554,0.040580272,-1.008457986,-8.777859066,4.102479213
18090000000,-0.183671439,-0.200730753,0.040430984,-1.037226855,-8.747899839,4.066094449
18095000000,-0.175588058,-0.199895239,0.040263880,-0.963139305,-8.791967688,4.107947898
18100000000,-0.178647616,-0.206152798,0.038317329,-0.985187995,-8.700096901,4.095472256
18105000000,-0.183145540,-0.195856947,0.039064085,-1.038709308,-8.728897443,4.117629455
18110000000,-0.176455035,-0.203230522,0.039216251,-1.015352145,-8.746357886,4.109991492
18115000000,-0.178440963,-0.199581174,0.039719608,-1.050940338,-8.707968071,4.074538325
18120000000,-0.178835833,-0.205860116,0.045368068,-1.098007206,-8.780542220,4.160980379
18125000000,-0.178142162,-0.201922408,0.038545815,-1.011508660,-8.726452385,4.060021571
18130000000,-0.173127327,-0.202637776,0.038710688,-1.062734556,-8.753013607,4.086369049
18135000000,-0.175606452,-0.198166662,0.039787300,-1.052599134,-8.708823600,4.095051332
18140000000,-0.175590185,-0.201425297,0.038636488,-1.077044524,-8.763466897,4.116044744
18145000000,-0.170869274,-0.203149950,0.040672484,-1.156147716,-8.767650910,4.072903116
18150000000,-0.176273138,-0.199814442,0.039517506,-1.142963761,-8.793339763,4.190183115
18155000000,-0.173932304,-0.201090717,0.036946112,-1.159398142,-8.732347615,4.129682908
18160000000,-0.174279236,-0.205731780,0.040069764,-1.200200341,-8.726131005,4.093754693
18165000000,-0.174956674,-0.201957091,0.039542375,-1.161384490,-8.740683952,4.105678942
18170000000,-0.172990404,-0.207027496,0.038513425,-1.202025092,-8.701222862,4.155628628
18175000000,-0.172320289,-0.197733391,0.045587290,-1.174953407,-8.725189342,4.087970235
18180000000,-0.167763283,-0.203332612,0.040640137,-1.191596537,-8.746221097,4.063368921
18185000000,-0.169427123,-0.199970154,0.039223112,-1.232329471,-8.737468075,4.140784978
18190000000,-0.170964401,-0.200599840,0.037873795,-1.224329100,-8.734925469,4.110307980
18195000000,-0.170539560,-0.204515139,0.045060426,-1.215748481,-8.757855256,4.117841517
18200000000,-0.171583235,-0.200162094,0.039946210,-1.222138362,-8.724193993,4.108418148
18205000000,-0.169922560,-0.200020777,0.042065650,-1.272050531,-8.778869666,4.119049141
18210000000,-0.169556131,-0.199560301,0.040484952,-1.313773714,-8.721395812,4.096884722
18215000000,-0.172466550,-0.201469573,0.038774844,-1.235551930,-8.730921627,4.050655831
18220000000,-0.167477795,-0.199897886,0.039553671,-1.305404594,-8.759971866,4.124812564
18225000000,-0.167608125,-0.201234433,0.037839742,-1.290166964,-8.745523845,4.122352582
18230000000,-0.165133399,-0.200215449,0.043780177,-1.320550678,-8.746428479,4.099340112
18235000000,-0.168119952,-0.203043301,0.034079624,-1.299933581,-8.719780810,4.103524700
18240000000,-0.161703601,-0.200403165,0.041020425,-1.347269440,-8.722228047,4.108097846
18245000000,-0.162702250,-0.201344617,0.037397770,-1.350956162,-8.707098775,4.187810673
18250000000,-0.164219187,-0.202284687,0.034675180,-1.329986916,-8.708717804,4.120612703
18255000000,-0.162342323,-0.204421383,0.037216183,-1.419149889,-8.725598241,4.111583995
18260000000,-0.163714114,-0.206672192,0.039154302,-1.371301364,-8.696148629,4.118767049
18265000000,-0.164583694,-0.199324302,0.040321442,-1.423167999,-8.740088902,4.091957554
18270000000,-0.163041808,-0.199782980,0.042337514,-1.440550092,-8.686233144,4.155052398
18275000000,-0.165492532,-0.204385603,0.036483743,-1.460741310,-8.697052950,4.160744923
18280000000,-0.162482667,-0.202736180,0.037237175,-1.453459624,-8.674957212,4.073220601
18285000000,-0.161003675,-0.200715914,0.042409096,-1.403028217,-8.716051166,4.087557854
18290000000,-0.162509494,-0.200810292,0.037609505,-1.422218080,-8.668975716,4.087263966
18295000000,-0.167851116,-0.203464853,0.036765528,-1.472689476,-8.677231945,4.076381467
18300000000,-0.165593345,-0.201799508,0.040691864,-1.528565871,-8.664680836,4.128019386
18305000000,-0.163053653,-0.201315020,0.037048174,-1.541468089,-8.692978272,4.129444888
18310000000,-0.161889053,-0.203753062,0.039097313,-1.516861842,-8.696679636,4.086745422
18315000000,-0.159706508,-0.198230659,0.036944568,-1.518812728,-8.688340165,4.104703586
18320000000,-0.161215964,-0.199685498,0.037447843,-1.542402862,-8.658534126,4.051062996
18325000000,-0.159081360,-0.203650209,0.039158446,-1.572036225,-8.673408853,4.111949427
18330000000,-0.158447013,-0.199349250,0.036315095,-1.513772749,-8.671878136,4.141479716
18335000000,-0.158298693,-0.202872469,0.034149901,-1.557435479,-8.647734752,4.099876253
18340000000,-0.160567424,-0.204378567,0.039063566,-1.624188069,-8.622159769,4.107012356
18345000000,-0.160761771,-0.202408969,0.038006487,-1.609311136,-8.705003415,4.123526236
18350000000,-0.156688357,-0.203821822,0.034356390,-1.693604944,-8.718329557,4.055534922
18355000000,-0.155611257,-0.204068692,0.040497826,-1.662066431,-8.680603745,4.122222689
18360000000,-0.157474863,-0.202599490,0.039260794,-1.647271008,-8.642134594,4.165510793
18365000000,-0.155468702,-0.202993057,0.036693642,-1.645029504,-8.638024181,4.124299390
18370000000,-0.156714738,-0.207195790,0.040039822,-1.652055712,-8.702024177,4.101114366
18375000000,-0.158263118,-0.204133278,0.036663902,-1.700090401,-8.651611393,4.111376962
18380000000,-0.154883601,-0.203258353,0.039160873,-1.700011004,-8.641853436,4.090026363
18385000000,-0.154131206,-0.204950319,0.035555325,-1.688974035,-8.693294284,4.055093335
